# wl 	 %tx
 277.92274  0.13969
 277.94384  0.13921
 277.96490  0.13784
 277.98600  0.13741
 278.00706  0.13611
 278.02816  0.13615
 278.04922  0.13490
 278.07032  0.13373
 278.09138  0.13326
 278.11248  0.13174
 278.13354  0.13149
 278.15461  0.13045
 278.17570  0.12945
 278.19676  0.12875
 278.21786  0.12753
 278.23893  0.12683
 278.26002  0.12617
 278.28108  0.12483
 278.30215  0.12439
 278.32325  0.12383
 278.34431  0.12321
 278.36540  0.12270
 278.38647  0.12136
 278.40754  0.12112
 278.42863  0.12010
 278.44969  0.11974
 278.47076  0.11877
 278.49186  0.11825
 278.51291  0.11801
 278.53398  0.11810
 278.55508  0.11732
 278.57615  0.11719
 278.59720  0.11666
 278.61830  0.11646
 278.63937  0.11638
 278.66044  0.11602
 278.68152  0.11641
 278.70259  0.11614
 278.72366  0.11608
 278.74472  0.11584
 278.76581  0.11599
 278.78688  0.11604
 278.80795  0.11605
 278.82901  0.11631
 278.85007  0.11658
 278.87117  0.11643
 278.89224  0.11709
 278.91330  0.11686
 278.93437  0.11773
 278.95543  0.11819
 278.97652  0.11870
 278.99759  0.11913
 279.01866  0.11951
 279.03972  0.12046
 279.06078  0.12040
 279.08185  0.12158
 279.10292  0.12198
 279.12400  0.12321
 279.14507  0.12399
 279.16614  0.12476
 279.18721  0.12565
 279.20826  0.12611
 279.22933  0.12713
 279.25040  0.12821
 279.27146  0.12935
 279.29252  0.12945
 279.31359  0.13134
 279.33466  0.13181
 279.35572  0.13326
 279.37678  0.13384
 279.39788  0.13489
 279.41894  0.13624
 279.44001  0.13685
 279.46107  0.13767
 279.48214  0.13873
 279.50320  0.14002
 279.52427  0.14075
 279.54530  0.14134
 279.56636  0.14259
 279.58743  0.14324
 279.60850  0.14428
 279.62956  0.14482
 279.65062  0.14588
 279.67169  0.14666
 279.69276  0.14700
 279.71381  0.14802
 279.73488  0.14824
 279.75595  0.14806
 279.77702  0.14961
 279.79808  0.14919
 279.81911  0.14980
 279.84018  0.15005
 279.86124  0.15029
 279.88231  0.15048
 279.90337  0.15043
 279.92443  0.15130
 279.94550  0.15111
 279.96654  0.15105
 279.98760  0.15144
 280.00866  0.15118
 280.02973  0.15071
 280.05080  0.15090
 280.07182  0.15091
 280.09289  0.15042
 280.11396  0.15023
 280.13503  0.15006
 280.15605  0.14982
 280.17712  0.14992
 280.19819  0.14945
 280.21925  0.14922
 280.24028  0.14948
 280.26135  0.14865
 280.28241  0.14882
 280.30348  0.14836
 280.32451  0.14842
 280.34557  0.14723
 280.36664  0.14805
 280.38768  0.14754
 280.40874  0.14721
 280.42980  0.14714
 280.45084  0.14707
 280.47191  0.14689
 280.49297  0.14699
 280.51400  0.14672
 280.53507  0.14678
 280.55610  0.14638
 280.57717  0.14688
 280.59823  0.14594
 280.61926  0.14598
 280.64033  0.14648
 280.66137  0.14586
 280.68243  0.14661
 280.70349  0.14567
 280.72453  0.14604
 280.74560  0.14615
 280.76662  0.14598
 280.78769  0.14605
 280.80873  0.14600
 280.82979  0.14584
 280.85082  0.14572
