# wl 	 %tx
 223.63632  21.59424
 223.65765  21.59528
 223.67899  21.58455
 223.70033  21.58329
 223.72168  21.64942
 223.74302  21.60678
 223.76436  21.63812
 223.78570  21.70061
 223.80705  21.66361
 223.82839  21.66820
 223.84972  21.73083
 223.87106  21.70746
 223.89240  21.74533
 223.91375  21.72218
 223.93509  21.72288
 223.95642  21.77276
 223.97777  21.75966
 223.99910  21.77100
 224.02044  21.79540
 224.04178  21.80251
 224.06311  21.80278
 224.08445  21.84187
 224.10579  21.90160
 224.12713  21.93964
 224.14846  21.93437
 224.16980  21.88584
 224.19114  21.88099
 224.21247  21.93792
 224.23382  21.97576
 224.25515  21.94165
 224.27649  21.98711
 224.29783  22.00253
 224.31916  22.01705
 224.34051  22.01636
 224.36184  21.98691
 224.38318  22.00360
 224.40450  22.03735
 224.42584  22.07222
 224.44718  22.08029
 224.46851  22.07475
 224.48985  22.10840
 224.51117  22.07477
 224.53251  22.08444
 224.55384  22.16510
 224.57518  22.13106
 224.59651  22.16236
 224.61784  22.17629
 224.63918  22.16309
 224.66052  22.22449
 224.68184  22.19875
 224.70317  22.25373
 224.72450  22.23561
 224.74584  22.23611
 224.76717  22.25654
 224.78850  22.31868
 224.80983  22.31717
 224.83116  22.28708
 224.85249  22.38605
 224.87383  22.35738
 224.89516  22.31470
 224.91649  22.37132
 224.93782  22.38361
 224.95915  22.25524
 224.98048  22.29692
 225.00181  22.57644
 225.02313  22.36973
 225.04446  22.45937
 225.06579  22.43652
 225.08712  22.46473
 225.10845  22.55319
 225.12978  22.49557
 225.15109  22.52948
 225.17244  22.58011
 225.19376  22.54384
 225.21508  22.66046
 225.23642  22.52695
 225.25774  22.60108
 225.27906  22.59279
 225.30041  22.64992
 225.32172  22.69547
 225.34305  22.62972
 225.36437  22.60795
 225.38571  22.69968
 225.40702  22.68465
 225.42835  22.74463
 225.44968  22.74668
 225.47099  22.79968
 225.49234  22.72763
 225.51365  22.81214
 225.53498  22.76209
 225.55629  22.88074
 225.57762  22.76836
 225.59895  22.80492
 225.62026  22.90242
 225.64159  22.77789
 225.66291  22.85937
 225.68423  22.97796
 225.70555  22.91040
 225.72688  22.91459
 225.74820  22.96483
 225.76952  22.88372
 225.79085  23.02194
 225.81216  22.97430
 225.83349  22.89617
 225.85482  23.06846
 225.87613  23.03873
 225.89746  23.01307
 225.91878  23.01266
 225.94010  23.07921
 225.96140  23.06968
 225.98273  23.09867
 226.00406  23.16053
 226.02537  23.04987
 226.04670  23.11959
 226.06800  23.11741
 226.08933  23.07593
 226.11064  23.09364
 226.13197  23.19745
 226.15328  23.12649
 226.17460  23.18288
 226.19592  23.21994
 226.21724  23.25156
 226.23855  23.24047
 226.25988  23.14928
 226.28118  23.29585
 226.30251  23.27314
 226.32382  23.19125
 226.34513  23.23666
 226.36645  23.27221
 226.38778  23.28215
 226.40909  23.38989
 226.43041  23.36831
 226.45172  23.26164
 226.47303  23.35553
 226.49434  23.28844
 226.51567  23.36903
 226.53697  23.36948
 226.55830  23.34760
 226.57960  23.47686
 226.60091  23.36236
 226.62223  23.36432
 226.64354  23.44891
 226.66487  23.38525
 226.68617  23.35005
 226.70748  23.52476
 226.72880  23.44833
 226.75011  23.39559
 226.77141  23.53225
 226.79273  23.35219
 226.81405  23.53818
 226.83535  23.42548
 226.85667  23.41062
 226.87797  23.61396
 226.89929  23.37374
 226.92060  23.55744
 226.94191  23.52870
 226.96322  23.49345
 226.98453  23.48665
 227.00584  23.52057
 227.02714  23.51546
 227.04845  23.56509
 227.06978  23.62890
 227.09108  23.55809
 227.11239  23.56359
 227.13369  23.53778
 227.15500  23.50370
 227.17631  23.61872
 227.19761  23.56896
 227.21893  23.62375
 227.24023  23.54985
 227.26154  23.72814
 227.28284  23.62197
 227.30415  23.63845
 227.32546  23.49612
 227.34676  23.51172
 227.36807  23.61765
 227.38938  23.58101
 227.41069  23.69532
 227.43200  23.63988
 227.45330  23.69756
 227.47460  23.62147
 227.49590  23.63586
 227.51721  23.59245
 227.53851  23.69747
 227.55982  23.62052
 227.58113  23.60925
 227.60242  23.71522
 227.62373  23.58768
 227.64503  23.62218
 227.66634  23.61315
 227.68764  23.71189
 227.70894  23.68962
 227.73025  23.66865
 227.75154  23.69007
 227.77285  23.64342
 227.79415  23.65633
 227.81544  23.62536
 227.83676  23.53090
 227.85806  23.75171
 227.87935  23.50582
 227.90065  23.71144
 227.92195  23.61240
 227.94326  23.58926
 227.96456  23.79447
 227.98586  23.56154
 228.00716  23.68931
 228.02846  23.67910
 228.04976  23.58592
 228.07105  23.63343
 228.09235  23.54071
 228.11365  23.72327
 228.13495  23.49065
 228.15625  23.60714
 228.17754  23.67888
 228.19886  23.51496
 228.22014  23.61921
 228.24144  23.57744
 228.26274  23.62996
 228.28403  23.59051
 228.30533  23.61891
 228.32663  23.54584
 228.34793  23.60923
 228.36921  23.52584
 228.39051  23.55553
 228.41181  23.42778
 228.43311  23.49100
 228.45440  23.53246
 228.47569  23.54161
 228.49700  23.66135
 228.51829  23.51191
 228.53958  23.59758
 228.56088  23.45851
 228.58216  23.41653
 228.60346  23.48918
 228.62475  23.40081
 228.64606  23.48500
 228.66734  23.46947
 228.68864  23.52849
 228.70994  23.51117
 228.73122  23.44029
 228.75252  23.31788
 228.77380  23.54831
 228.79510  23.35870
 228.81640  23.40985
 228.83768  23.40952
 228.85898  23.39350
 228.88026  23.56453
 228.90156  23.37856
 228.92284  23.41867
 228.94413  23.30791
 228.96542  23.32622
 228.98671  23.29487
 229.00800  23.44374
 229.02929  23.40043
 229.05059  23.16707
 229.07187  23.31999
 229.09315  23.20571
 229.11445  23.34575
 229.13574  23.38017
 229.15703  23.29297
 229.17831  23.18158
 229.19960  23.32151
 229.22089  23.23792
 229.24217  23.26013
 229.26346  23.26707
 229.28476  23.26467
 229.30603  23.32917
 229.32732  23.22020
 229.34861  23.24470
 229.36989  23.14672
 229.39118  23.06813
 229.41246  23.14010
 229.43375  23.16090
 229.45504  23.17383
 229.47632  23.19615
 229.49761  23.16895
 229.51889  23.03552
 229.54018  23.00698
 229.56145  22.99632
 229.58275  23.08749
 229.60402  22.93801
 229.62532  23.03468
 229.64660  23.13574
 229.66787  23.00699
 229.68916  23.02753
 229.71043  22.87905
 229.73172  23.06217
 229.75301  22.81328
 229.77428  22.89847
 229.79558  23.07894
 229.81685  22.98547
 229.83813  22.93197
 229.85940  22.72172
 229.88070  22.90191
 229.90198  22.71539
 229.92325  23.03340
 229.94453  22.81000
 229.96581  22.83200
 229.98710  22.74523
 230.00838  22.79915
 230.02965  22.79832
 230.05093  22.57799
 230.07220  22.91534
 230.09349  22.69355
 230.11478  22.69926
 230.13605  22.63320
 230.15733  22.67595
